S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
3.6,0.0,9.0,9.0,0.0,0.0,5.4,4.0,9.0,18.0,15.0,0.0,0.0,36.0,42.6,0.0,40.8,5.615384615384616,38.84023668639054
3.69,0.0,9.0,9.0,0.0,0.0,5.3100000000000005,4.1,9.0,18.0,15.05,0.0,0.0,36.9,42.39,0.0,40.62,5.626923076923077,38.904142011834324
3.7800000000000002,0.0,9.0,9.0,0.0,0.0,5.220000000000001,4.2,9.0,18.0,15.1,0.0,0.0,37.8,42.18,0.0,40.44,5.638461538461539,38.968047337278115
3.87,0.0,9.0,9.0,0.0,0.0,5.13,4.3,9.0,18.0,15.15,0.0,0.0,38.7,41.97,0.0,40.26,5.65,39.0319526627219
3.96,0.0,9.0,9.0,0.0,0.0,5.04,4.4,9.0,18.0,15.2,0.0,0.0,39.6,41.76,0.0,40.08,5.661538461538462,39.09585798816569
4.05,0.0,9.0,9.0,0.0,0.0,4.95,4.5,9.0,18.0,15.25,0.0,0.0,40.5,41.55,0.0,39.9,5.673076923076923,39.159763313609474
4.140000000000001,0.0,9.0,9.0,0.0,0.0,4.86,4.6,9.0,18.0,15.3,0.0,0.0,41.4,41.34,0.0,39.72,5.684615384615385,39.22366863905326
4.23,0.0,9.0,9.0,0.0,0.0,4.7700000000000005,4.7,9.0,18.0,15.35,0.0,0.0,42.3,41.13,0.0,39.54,5.696153846153846,39.28757396449705
4.32,0.0,9.0,9.0,0.0,0.0,4.68,4.8,9.0,18.0,15.4,0.0,0.0,43.2,40.92,0.0,39.36,5.707692307692308,39.35147928994083
4.41,0.0,9.0,9.0,0.0,0.0,4.59,4.9,9.0,18.0,15.45,0.0,0.0,44.1,40.71,0.0,39.18,5.719230769230769,39.415384615384625
4.5,0.0,9.0,9.0,0.0,0.0,4.5,5.0,9.0,18.0,15.5,0.0,0.0,45.0,40.5,0.0,39.0,5.730769230769231,39.47928994082841
4.59,0.0,9.0,9.0,0.0,0.0,4.41,5.1,9.0,18.0,15.55,0.0,0.0,45.9,40.29,0.0,38.82,5.742307692307692,39.54319526627219
4.68,0.0,9.0,9.0,0.0,0.0,4.32,5.2,9.0,18.0,15.6,0.0,0.0,46.8,40.08,0.0,38.64,5.753846153846154,39.607100591715984
4.7700000000000005,0.0,9.0,9.0,0.0,0.0,4.23,5.3,9.0,18.0,15.65,0.0,0.0,47.7,39.87,0.0,38.46,5.765384615384615,39.67100591715977
4.86,0.0,9.0,9.0,0.0,0.0,4.14,5.4,9.0,18.0,15.7,0.0,0.0,48.6,39.66,0.0,38.28,5.776923076923077,39.73491124260356
4.95,0.0,9.0,9.0,0.0,0.0,4.05,5.5,9.0,18.0,15.75,0.0,0.0,49.5,39.45,0.0,38.1,5.788461538461538,39.79881656804734
5.04,0.0,9.0,9.0,0.0,0.0,3.96,5.6,9.0,18.0,15.8,0.0,0.0,50.4,39.24,0.0,37.92,5.800000000000001,39.86272189349113
5.13,0.0,9.0,9.0,0.0,0.0,3.87,5.7,9.0,18.0,15.85,0.0,0.0,51.3,39.03,0.0,37.74,5.811538461538462,39.92662721893492
5.220000000000001,0.0,9.0,9.0,0.0,0.0,3.7800000000000002,5.8,9.0,18.0,15.9,0.0,0.0,52.2,38.82,0.0,37.56,5.823076923076924,39.9905325443787
5.3100000000000005,0.0,9.0,9.0,0.0,0.0,3.69,5.9,9.0,18.0,15.95,0.0,0.0,53.1,38.61,0.0,37.38,5.834615384615385,40.05443786982249
5.4,0.0,9.0,9.0,0.0,0.0,3.6,6.0,9.0,18.0,16.0,0.0,0.0,54.0,38.4,0.0,37.2,5.846153846153847,40.11834319526628
5.49,0.0,9.0,9.0,0.0,0.0,3.5100000000000002,6.1,9.0,18.0,16.05,0.0,0.0,54.9,38.19,0.0,37.02,5.857692307692308,40.18224852071006
5.58,0.0,9.0,9.0,0.0,0.0,3.42,6.2,9.0,18.0,16.1,0.0,0.0,55.8,37.98,0.0,36.84,5.86923076923077,40.24615384615385
5.67,0.0,9.0,9.0,0.0,0.0,3.33,6.3,9.0,18.0,16.15,0.0,0.0,56.7,37.769999999999996,0.0,36.660000000000004,5.880769230769231,40.31005917159764
5.76,0.0,9.0,9.0,0.0,0.0,3.24,6.4,9.0,18.0,16.2,0.0,0.0,57.6,37.559999999999995,0.0,36.480000000000004,5.892307692307693,40.37396449704143
5.85,0.0,9.0,9.0,0.0,0.0,3.1500000000000004,6.5,9.0,18.0,16.25,0.0,0.0,58.5,37.349999999999994,0.0,36.3,5.903846153846154,40.43786982248521
5.9399999999999995,0.0,9.0,9.0,0.0,0.0,3.06,6.6,9.0,18.0,16.3,0.0,0.0,59.4,37.14,0.0,36.12,5.915384615384616,40.501775147929
6.03,0.0,9.0,9.0,0.0,0.0,2.97,6.7,9.0,18.0,16.35,0.0,0.0,60.3,36.93,0.0,35.94,5.926923076923077,40.565680473372794
6.12,0.0,9.0,9.0,0.0,0.0,2.88,6.8,9.0,18.0,16.4,0.0,0.0,61.2,36.72,0.0,35.76,5.938461538461539,40.62958579881658
6.21,0.0,9.0,9.0,0.0,0.0,2.79,6.9,9.0,18.0,16.45,0.0,0.0,62.1,36.51,0.0,35.58,5.95,40.69349112426036
